1216,Self-illustrating phenomena,Vis,2004,M,10.1109/VISUAL.2004.12,http://dx.doi.org/10.1109/VISUAL.2004.12,Pat Hanrahan
1217,Visualizing competitive behaviors in multi-user virtual environments,Vis,2004,C,10.1109/VISUAL.2004.120,http://dx.doi.org/10.1109/VISUAL.2004.120,Nate Hoobler;Greg Humphreys;Maneesh Agrawala
1218,Visualizing cortical waves and timing from data,Vis,2004,C,10.1109/VISUAL.2004.121,http://dx.doi.org/10.1109/VISUAL.2004.121,Kay A. Robbins;Mark A. Robinson;David M. Senseman
1219,Visualizing gyrokinetic simulations,Vis,2004,C,10.1109/VISUAL.2004.122,http://dx.doi.org/10.1109/VISUAL.2004.122,David Crawford;Kwan-Liu Ma;Min-Yu Huang;Scott Klasky;Stéphane Ethier
1220,Visualizing the Energetics of the Dissociation of a Metastable Molecule,Vis,2004,M,10.1109/VISUAL.2004.123,http://dx.doi.org/10.1109/VISUAL.2004.123,David Guzman;Reuben Reyes;Karla Vega;Kelly P. Gaither;Robert Wyatt
1221,Visualizing the Evolution of Horned Lizards Using 3D Morphing Techniques,Vis,2004,M,10.1109/VISUAL.2004.124,http://dx.doi.org/10.1109/VISUAL.2004.124,Reuben Reyes;Wendy L. Hodges;Kelly P. Gaither
1222,Visualizing Turbulent Flow,Vis,2004,M,10.1109/VISUAL.2004.125,http://dx.doi.org/10.1109/VISUAL.2004.125,Gregory P. Johnson;Kelly P. Gaither;Victor Calo
1223,Vol-a-Tile - A Tool for Interactive Exploration of Large Volumetric Data on Scalable Tiled Displays,Vis,2004,M,10.1109/VISUAL.2004.126,http://dx.doi.org/10.1109/VISUAL.2004.126,Nicholas Schwarz;Shalini Venkataraman;Luc Renambot;Naveen K. Krishnaprasad;Venkatram Vishwanath;Jason Leigh;Andrew E. Johnson;Graham Kent;Atul Nayak
1224,Volume refinement fairing isosurfaces,Vis,2004,C,10.1109/VISUAL.2004.127,http://dx.doi.org/10.1109/VISUAL.2004.127,Martin Hering-Bertram
1225,Vorticity based flow analysis and visualization for Pelton turbine design optimization,Vis,2004,C,10.1109/VISUAL.2004.128,http://dx.doi.org/10.1109/VISUAL.2004.128,Filip Sadlo;Ronald Peikert;Etienne Parkinson
1226,Centroidal Voronoi tessellation based algorithms for vector fields visualization and segmentation,Vis,2004,C,10.1109/VISUAL.2004.13,http://dx.doi.org/10.1109/VISUAL.2004.13,Qiang Du;Xiaoqiang Wang
1227,Code Checking and Visualization of an Architecture Design,Vis,2004,M,10.1109/VISUAL.2004.14,http://dx.doi.org/10.1109/VISUAL.2004.14,Rong Xu;Wawan Solihin;Zhiyong Huang
1228,Compatible triangulations of spatial decompositions,Vis,2004,C,10.1109/VISUAL.2004.15,http://dx.doi.org/10.1109/VISUAL.2004.15,William J. Schroeder;Berk Geveci;Mathieu Malaterre
1229,Compression Segmentation and Modeling of Large-Scale Filamentary Volumetric Data,Vis,2004,M,10.1109/VISUAL.2004.16,http://dx.doi.org/10.1109/VISUAL.2004.16,Bruce H. McCormick;Purna Doddapaneni;David Mayerich;Zeki Melek;John Keyser
1230,Constrained inverse volume rendering for planetary nebulae,Vis,2004,C,10.1109/VISUAL.2004.18,http://dx.doi.org/10.1109/VISUAL.2004.18,Marcus A. Magnor;Gordon L. Kindlmann;Charles D. Hansen
1231,Context-Adaptive Mobile Visualization and Information Management,Vis,2004,M,10.1109/VISUAL.2004.19,http://dx.doi.org/10.1109/VISUAL.2004.19,Jochen Ehret;Achim Ebert;Lars Schuchardt;Heidrun Steinmetz;Hans Hagen
1232,2D Maps for Visual Analysis and Retrieval in Large Multi-Feature 3D Model Databases,Vis,2004,M,10.1109/VISUAL.2004.2,http://dx.doi.org/10.1109/VISUAL.2004.2,Benjamin Bustos;Daniel A. Keim;Christian Panse;Tobias Schreck
1233,DaMI - Data Management for Multimedial Information Systems,Vis,2004,M,10.1109/VISUAL.2004.21,http://dx.doi.org/10.1109/VISUAL.2004.21,Hans Hagen;Gerhard Steinebach;Michael Münchhofen;Inga Scheler;Maja Ruby;Michael Wadlé
1234,Depth Enhanced Panoramas,Vis,2004,M,10.1109/VISUAL.2004.22,http://dx.doi.org/10.1109/VISUAL.2004.22,Gleb Bahmutov;Voicu Popescu;Elisha Sacks
1235,Detection and visualization of anomalous structures in molecular dynamics simulation data,Vis,2004,C,10.1109/VISUAL.2004.23,http://dx.doi.org/10.1109/VISUAL.2004.23,Sameep Mehta;Kaden Hazzard;Raghu Machiraju;Srinivasan Parthasarathy 0001;John Wilkins
1236,Dispersion simulation and visualization for urban security,Vis,2004,C,10.1109/VISUAL.2004.24,http://dx.doi.org/10.1109/VISUAL.2004.24,Feng Qiu;Ye Zhao;Zhe Fan;Xiaoming Wei;Haik Lorenz;Jianning Wang;Suzanne Yoakum-Stover;Arie E. Kaufman;Klaus Mueller
1237,Display of vector fields using a reaction-diffusion model,Vis,2004,C,10.1109/VISUAL.2004.25,http://dx.doi.org/10.1109/VISUAL.2004.25,Allen R. Sanderson;Christopher R. Johnson 0001;Robert Michael Kirby
1238,DTI Fiber Clustering in the Whole Brain,Vis,2004,M,10.1109/VISUAL.2004.26,http://dx.doi.org/10.1109/VISUAL.2004.26,Song Zhang 0004;David H. Laidlaw
1239,Dual contouring with topology-preserving simplification using enhanced cell representation,Vis,2004,C,10.1109/VISUAL.2004.27,http://dx.doi.org/10.1109/VISUAL.2004.27,Nan Zhang 0011;Wei Hong;Arie E. Kaufman
1240,Dual marching cubes,Vis,2004,C,10.1109/VISUAL.2004.28,http://dx.doi.org/10.1109/VISUAL.2004.28,Gregory M. Nielson
1241,Efficient point-based isosurface exploration using the span-triangle,Vis,2004,C,10.1109/VISUAL.2004.29,http://dx.doi.org/10.1109/VISUAL.2004.29,Bartosz von Rymon-Lipinski;Nils Hanssen;Thomas Jansen 0005;Lutz Ritter;Erwin Keeve
1242,A graphics hardware-based vortex detection and visualization system,Vis,2004,C,10.1109/VISUAL.2004.3,http://dx.doi.org/10.1109/VISUAL.2004.3,Simon Stegmaier;Thomas Ertl
1243,Exploration of the brain's white matter pathways with dynamic queries,Vis,2004,C,10.1109/VISUAL.2004.30,http://dx.doi.org/10.1109/VISUAL.2004.30,David Akers;Anthony J. Sherbondy;Rachel Mackenzie;Robert F. Dougherty;Brian A. Wandell
1244,Fast Rendering of Foveated Volume in the Wavelet Domain,Vis,2004,M,10.1109/VISUAL.2004.31,http://dx.doi.org/10.1109/VISUAL.2004.31,Hang Yu;Ee-Chien Chang;Zhiyong Huang;Zhijian Zheng
1245,Flow field clustering via algebraic multigrid,Vis,2004,C,10.1109/VISUAL.2004.32,http://dx.doi.org/10.1109/VISUAL.2004.32,Michael Griebel;Tobias Preußer;Martin Rumpf;Marc Alexander Schweitzer;Alexandru Telea
1246,Force-Feedback-Enhanced Navigation for Interactive Visualization of Coronary Vessels,Vis,2004,M,10.1109/VISUAL.2004.33,http://dx.doi.org/10.1109/VISUAL.2004.33,Thomas Wischgoll;Elke Moritz;Jörg Meyer
1247,Generating realistic images from hydrothermal plume data,Vis,2004,C,10.1109/VISUAL.2004.34,http://dx.doi.org/10.1109/VISUAL.2004.34,Kristina Santilli;Karen G. Bemis;Deborah Silver;Jamshed Dastur;Peter A. Rona
1248,Generating sub-resolution detail in images and volumes using constrained texture synthesis,Vis,2004,C,10.1109/VISUAL.2004.35,http://dx.doi.org/10.1109/VISUAL.2004.35,Lujin Wang;Klaus Mueller
1249,Guaranteed quality triangulation of molecular skin surfaces,Vis,2004,C,10.1109/VISUAL.2004.36,http://dx.doi.org/10.1109/VISUAL.2004.36,Ho-Lun Cheng;Xinwei Shi
1250,Haptic display of interaction between textured models,Vis,2004,C,10.1109/VISUAL.2004.37,http://dx.doi.org/10.1109/VISUAL.2004.37,Miguel A. Otaduy;Nitin Jain;Avneesh Sud;Ming C. Lin
1251,Hardware-accelerated adaptive EWA volume splatting,Vis,2004,C,10.1109/VISUAL.2004.38,http://dx.doi.org/10.1109/VISUAL.2004.38,Wei Chen;Liu Ren;Matthias Zwicker;Hanspeter Pfister
1252,Hierarchy Based 3D Visualization of Large Software Structures,Vis,2004,M,10.1109/VISUAL.2004.39,http://dx.doi.org/10.1109/VISUAL.2004.39,Michael Balzer;Oliver Deussen
1253,Adaptive 4-8 texture hierarchies,Vis,2004,C,10.1109/VISUAL.2004.4,http://dx.doi.org/10.1109/VISUAL.2004.4,Lok M. Hwa;Mark A. Duchaineau;Kenneth I. Joy
1254,ImageSurfer: a tool for visualizing correlations between two volume scalar fields,Vis,2004,C,10.1109/VISUAL.2004.46,http://dx.doi.org/10.1109/VISUAL.2004.46,Dennis Jen;Peter Parente;Jonathan Robbins;Chris Weigle;Russell M. Taylor II;Alain Burette;Richard Weinberg
1255,Immersive design of DMA molecules with a tangible interface,Vis,2004,C,10.1109/VISUAL.2004.47,http://dx.doi.org/10.1109/VISUAL.2004.47,Steven Schkolne;Hiroshi Ishii;Peter Schröder
1256,Importance-driven volume rendering,Vis,2004,C,10.1109/VISUAL.2004.48,http://dx.doi.org/10.1109/VISUAL.2004.48,Ivan Viola;Armin Kanitsar;Eduard Gröller
1257,Anisotropic volume rendering for extremely dense thin line data,Vis,2004,C,10.1109/VISUAL.2004.5,http://dx.doi.org/10.1109/VISUAL.2004.5,Gregory L. Schussman;Kwan-Liu Ma
1258,Interactive design of multi-perspective images for visualizing urban landscapes,Vis,2004,C,10.1109/VISUAL.2004.50,http://dx.doi.org/10.1109/VISUAL.2004.50,Augusto Román;Gaurav Garg;Marc Levoy
1259,Interactive exploration of large remote micro-CT scans,Vis,2004,C,10.1109/VISUAL.2004.51,http://dx.doi.org/10.1109/VISUAL.2004.51,Steffen Prohaska;Andrei Hutanu;Ralf Kähler;Hans-Christian Hege
1260,Interactive point-based isosurface extraction,Vis,2004,C,10.1109/VISUAL.2004.52,http://dx.doi.org/10.1109/VISUAL.2004.52,Yarden Livnat;Xavier Tricoche
1261,Interactive Poster: Grid-Enabled Collaborative Scientific Visualization Environment,Vis,2004,M,10.1109/VISUAL.2004.53,http://dx.doi.org/10.1109/VISUAL.2004.53,Eric Christopher Wyatt;Patrick O'Leary
1262,Interactive Poster: Illustrating Different Convection Velocities of Turbulent Flow,Vis,2004,M,10.1109/VISUAL.2004.54,http://dx.doi.org/10.1109/VISUAL.2004.54,Timothy Urness;Victoria Interrante;Ellen Longmire;Ivan Marusic;Bharathram Ganapathisubramani
1263,Interactive terascale particle visualization,Vis,2004,C,10.1109/VISUAL.2004.55,http://dx.doi.org/10.1109/VISUAL.2004.55,David Ellsworth;Bryan Green;Patrick J. Moran
1264,Interactive thickness visualization of articular cartilage,Vis,2004,C,10.1109/VISUAL.2004.56,http://dx.doi.org/10.1109/VISUAL.2004.56,Matej Mlejnek;Anna Vilanova;Eduard Gröller
1265,Introducing Topological Attributes for Objective-Based Visualization,Vis,2004,M,10.1109/VISUAL.2004.57,http://dx.doi.org/10.1109/VISUAL.2004.57,Yuriko Takeshima;Shigeo Takahashi;Issei Fujishiro;Gregory M. Nielson
1266,Intuitive and interactive modification of large finite element models,Vis,2004,C,10.1109/VISUAL.2004.58,http://dx.doi.org/10.1109/VISUAL.2004.58,Dirc Rose;Katrin Bidmon;Thomas Ertl
1267,Investigating swirl and tumble flow with a comparison of visualization techniques,Vis,2004,C,10.1109/VISUAL.2004.59,http://dx.doi.org/10.1109/VISUAL.2004.59,Robert S. Laramee;Daniel Weiskopf;Jürgen Schneider;Helwig Hauser
1268,Atlas-Aware Laplacian Smoothing,Vis,2004,M,10.1109/VISUAL.2004.6,http://dx.doi.org/10.1109/VISUAL.2004.6,Peter G. Sibley;Gabriel Taubin
1269,JointViewer - An Interactive System for Exploring Orthopedic Data,Vis,2004,M,10.1109/VISUAL.2004.60,http://dx.doi.org/10.1109/VISUAL.2004.60,G. Elisabeta Marai;Çagatay Demiralp;Stuart Andrews;David H. Laidlaw
1270,The human visual system: how is its design related to the physics of the natural environment?,Vis,2004,M,10.1109/VISUAL.2004.61,http://dx.doi.org/10.1109/VISUAL.2004.61,Wilson S. Geisler
1271,Light Collages: lighting design for effective visualization,Vis,2004,C,10.1109/VISUAL.2004.62,http://dx.doi.org/10.1109/VISUAL.2004.62,Chang Ha Lee;Xuejun Hao;Amitabh Varshney
1272,Light weight space leaping using ray coherence,Vis,2004,C,10.1109/VISUAL.2004.63,http://dx.doi.org/10.1109/VISUAL.2004.63,Sarang Lakare;Arie E. Kaufman
1273,Lighting transfer functions using gradient aligned sampling,Vis,2004,C,10.1109/VISUAL.2004.64,http://dx.doi.org/10.1109/VISUAL.2004.64,Eric B. Lum;Kwan-Liu Ma
1274,Linear and cubic box splines for the body centered cubic lattice,Vis,2004,C,10.1109/VISUAL.2004.65,http://dx.doi.org/10.1109/VISUAL.2004.65,Alireza Entezari;Ramsay Dyer;Torsten Möller
1275,Linking Representation with Meaning,Vis,2004,M,10.1109/VISUAL.2004.66,http://dx.doi.org/10.1109/VISUAL.2004.66,David J. Duke
1276,Live Range Visibility Constraints for Adaptive Terrain Visualization,Vis,2004,M,10.1109/VISUAL.2004.67,http://dx.doi.org/10.1109/VISUAL.2004.67,Xiaohong Bao;Renato Pajarola;Michael Shafae
1277,Local and global comparison of continuous functions,Vis,2004,C,10.1109/VISUAL.2004.68,http://dx.doi.org/10.1109/VISUAL.2004.68,Herbert Edelsbrunner;John Harer;Vijay Natarajan;Valerio Pascucci
1278,LoD volume rendering of FEA data,Vis,2004,C,10.1109/VISUAL.2004.69,http://dx.doi.org/10.1109/VISUAL.2004.69,Shyh-Kuang Ueng;Yan-Jen Su;Chi-Tang Chang
1279,Augmented reality with tangible auto-fabricated models for molecular biology applications,Vis,2004,C,10.1109/VISUAL.2004.7,http://dx.doi.org/10.1109/VISUAL.2004.7,Alexandre Gillet;Michel F. Sanner;Daniel Stoffler;David S. Goodsell;Arthur J. Olson
1280,Methods for efficient high quality volume resampling in the frequency domain,Vis,2004,C,10.1109/VISUAL.2004.70,http://dx.doi.org/10.1109/VISUAL.2004.70,Aili Li;Klaus Mueller;Thomas Ernst
1281,Modeling Decomposing Objects under Combustion,Vis,2004,M,10.1109/VISUAL.2004.71,http://dx.doi.org/10.1109/VISUAL.2004.71,Zeki Melek;John Keyser
1282,Non-linear model fitting to parameterize diseased blood vessels,Vis,2004,C,10.1109/VISUAL.2004.72,http://dx.doi.org/10.1109/VISUAL.2004.72,Alexandra La Cruz;Matús Straka;Arnold Köchl;Milos Srámek;Eduard Gröller;Dominik Fleischmann
1283,On the role of color in the perception of motion in animated visualizations,Vis,2004,C,10.1109/VISUAL.2004.73,http://dx.doi.org/10.1109/VISUAL.2004.73,Daniel Weiskopf
1284,On the Visualization of Time-Varying Structured Grids Using a 3D Warp Texture,Vis,2004,M,10.1109/VISUAL.2004.74,http://dx.doi.org/10.1109/VISUAL.2004.74,Yuan Chen;Jonathan D. Cohen;Subodh Kumar
1285,Optimal global conformal surface parameterization,Vis,2004,C,10.1109/VISUAL.2004.75,http://dx.doi.org/10.1109/VISUAL.2004.75,Miao Jin;Yalin Wang;Shing-Tung Yau;Xianfeng Gu
1286,Panel 1: Can We Determine the Top Unresolved Problems of Visualization?,Vis,2004,M,10.1109/VISUAL.2004.76,http://dx.doi.org/10.1109/VISUAL.2004.76,Theresa-Marie Rhyne;William L. Hibbard;Christopher R. Johnson 0001;Chaomei Chen;Steve Eick
1287,Panel 2: In the Eye of the Beholder: The Role of Perception in Scientific Visualization,Vis,2004,M,10.1109/VISUAL.2004.77,http://dx.doi.org/10.1109/VISUAL.2004.77,Kelly P. Gaither;David S. Ebert;Bill Geisler;David H. Laidlaw
1288,Panel 3: The Future Visualization Platform,Vis,2004,M,10.1109/VISUAL.2004.78,http://dx.doi.org/10.1109/VISUAL.2004.78,Greg Johnson;David S. Ebert;Charles D. Hansen;David Kirk;Bill Mark;Hanspeter Pfister
1289,Panel 4: What Should We Teach in a Scientific Visualization Class?,Vis,2004,M,10.1109/VISUAL.2004.79,http://dx.doi.org/10.1109/VISUAL.2004.79,Jon D. Genetti;Michael J. Bailey;David H. Laidlaw;Robert J. Moorhead II;Ross T. Whitaker
1290,Physically based methods for tensor field visualization,Vis,2004,C,10.1109/VISUAL.2004.80,http://dx.doi.org/10.1109/VISUAL.2004.80,Ingrid Hotz;Louis Feng;Hans Hagen;Bernd Hamann;Kenneth I. Joy;Boris Jeremic
1291,Pixel-exact rendering of spacetime finite element solutions,Vis,2004,C,10.1109/VISUAL.2004.81,http://dx.doi.org/10.1109/VISUAL.2004.81,Yuan Zhou;Michael Garland;Robert Haber
1292,PQuad: visualization of predicted peptides and proteins,Vis,2004,C,10.1109/VISUAL.2004.82,http://dx.doi.org/10.1109/VISUAL.2004.82,Susan L. Havre;Mudita Singhal;Deborah A. Payne;Bobbie-Jo M. Webb-Robertson
1293,Projecting tetrahedra without rendering artifacts,Vis,2004,C,10.1109/VISUAL.2004.85,http://dx.doi.org/10.1109/VISUAL.2004.85,Martin Kraus;Wei Qiao;David S. Ebert
1294,Quick-VDR: interactive view-dependent rendering of massive models,Vis,2004,C,10.1109/VISUAL.2004.86,http://dx.doi.org/10.1109/VISUAL.2004.86,Sung-Eui Yoon;Brian Salomon;Russell Gayle;Dinesh Manocha
1295,Radial hermite operators for scattered point cloud data with normal vectors and applications to implicitizing polygon mesh surfaces for generalized CSG operations and smoothing,Vis,2004,C,10.1109/VISUAL.2004.87,http://dx.doi.org/10.1109/VISUAL.2004.87,Gregory M. Nielson
1296,Real-time motion estimation and visualization on graphics cards,Vis,2004,C,10.1109/VISUAL.2004.88,http://dx.doi.org/10.1109/VISUAL.2004.88,Robert Strzodka;Christoph S. Garbe
1297,Real-Time Volume Rendering of Four Channel Data Sets,Vis,2004,M,10.1109/VISUAL.2004.89,http://dx.doi.org/10.1109/VISUAL.2004.89,Jürgen P. Schulze;Alexander Rice
1298,Automatic Fast Detection of Tumor Suspect Areas on CT Scan,Vis,2004,M,10.1109/VISUAL.2004.9,http://dx.doi.org/10.1109/VISUAL.2004.9,Matei Mancas;Bernard Gosselin;Benoit M. Macq
1299,Rendering implicit flow volumes,Vis,2004,C,10.1109/VISUAL.2004.90,http://dx.doi.org/10.1109/VISUAL.2004.90,Daqing Xue;Caixia Zhang;Roger Crawfis
1300,Rendering planar cuts through quadratic and cubic finite elements,Vis,2004,C,10.1109/VISUAL.2004.91,http://dx.doi.org/10.1109/VISUAL.2004.91,Michael Brasher;Robert Haimes
1301,Rough interface reconstruction using the level set method,Vis,2004,C,10.1109/VISUAL.2004.94,http://dx.doi.org/10.1109/VISUAL.2004.94,Yootai Kim;Raghu Machiraju;David S. Thompson
1302,Scout: a hardware-accelerated system for quantitatively driven visualization and analysis,Vis,2004,C,10.1109/VISUAL.2004.95,http://dx.doi.org/10.1109/VISUAL.2004.95,Patrick S. McCormick;Jeff T. Inman;James P. Ahrens;Charles D. Hansen;Greg Roth
1303,Simplifying flexible isosurfaces using local geometric measures,Vis,2004,C,10.1109/VISUAL.2004.96,http://dx.doi.org/10.1109/VISUAL.2004.96,Hamish Carr;Jack Snoeyink;Michiel van de Panne
1304,STEPS - an application for simulation of transsphenoidal endonasal pituitary surgery,Vis,2004,C,10.1109/VISUAL.2004.98,http://dx.doi.org/10.1109/VISUAL.2004.98,André Neubauer;Stefan Wolfsberger;Marie-Thérèse Forster;Lukas Mroz;Rainer Wegenkittl;Katja Bühler
1305,Stream line and path line oriented topology for 2D time-dependent vector fields,Vis,2004,C,10.1109/VISUAL.2004.99,http://dx.doi.org/10.1109/VISUAL.2004.99,Holger Theisel;Tino Weinkauf;Hans-Christian Hege;Hans-Peter Seidel
1306,Baby names visualization and social data analysis,InfoVis,2005,C,10.1109/INFVIS.2005.1532122,http://dx.doi.org/10.1109/INFVIS.2005.1532122,Martin Wattenberg
1307,A sky dome visualisation for identification of astronomical orientations,InfoVis,2005,C,10.1109/INFVIS.2005.1532123,http://dx.doi.org/10.1109/INFVIS.2005.1532123,Georg Zotti;Eduard Gröller
1308,Interactive visualization of genealogical graphs,InfoVis,2005,C,10.1109/INFVIS.2005.1532124,http://dx.doi.org/10.1109/INFVIS.2005.1532124,Michael J. McGuffin;Ravin Balakrishnan
1309,The visual code navigator: an interactive toolset for source code investigation,InfoVis,2005,C,10.1109/INFVIS.2005.1532125,http://dx.doi.org/10.1109/INFVIS.2005.1532125,Gerard Lommerse;Freek Nossin;Lucian Voinea;Alexandru Telea
1310,Vizster: visualizing online social networks,InfoVis,2005,C,10.1109/INFVIS.2005.1532126,http://dx.doi.org/10.1109/INFVIS.2005.1532126,Jeffrey Heer;Danah Boyd
1311,PRISAD: a partitioned rendering infrastructure for scalable accordion drawing,InfoVis,2005,C,10.1109/INFVIS.2005.1532127,http://dx.doi.org/10.1109/INFVIS.2005.1532127,James Slack;Kristian Hildebrand;Tamara Munzner
1312,Voronoi treemaps,InfoVis,2005,C,10.1109/INFVIS.2005.1532128,http://dx.doi.org/10.1109/INFVIS.2005.1532128,Michael Balzer;Oliver Deussen
1313,Elastic hierarchies: combining treemaps and node-link diagrams,InfoVis,2005,C,10.1109/INFVIS.2005.1532129,http://dx.doi.org/10.1109/INFVIS.2005.1532129,Shengdong Zhao;Michael J. McGuffin;Mark H. Chignell
1314,Dig-CoLa: directed graph layout through constrained energy minimization,InfoVis,2005,C,10.1109/INFVIS.2005.1532130,http://dx.doi.org/10.1109/INFVIS.2005.1532130,Tim Dwyer;Yehuda Koren
1315,Dynamic visualization of graphs with extended labels,InfoVis,2005,C,10.1109/INFVIS.2005.1532131,http://dx.doi.org/10.1109/INFVIS.2005.1532131,Pak Chung Wong;Patrick Mackey;Ken Perrine;James R. Eagan;Harlan Foote;James J. Thomas
1316,An evaluation of content browsing techniques for hierarchical space-filling visualizations,InfoVis,2005,C,10.1109/INFVIS.2005.1532132,http://dx.doi.org/10.1109/INFVIS.2005.1532132,Kang Shi;Pourang Irani;Pak Ching Li
1317,Turning the bucket of text into a pipe,InfoVis,2005,C,10.1109/INFVIS.2005.1532133,http://dx.doi.org/10.1109/INFVIS.2005.1532133,Elizabeth G. Hetzler;Vernon L. Crow;Deborah A. Payne;Alan Turner
1318,Visual correlation for situational awareness,InfoVis,2005,C,10.1109/INFVIS.2005.1532134,http://dx.doi.org/10.1109/INFVIS.2005.1532134,Yarden Livnat;James Agutter;Shaun Moon;Stefano Foresti
1319,Highlighting conflict dynamics in event data,InfoVis,2005,C,10.1109/INFVIS.2005.1532135,http://dx.doi.org/10.1109/INFVIS.2005.1532135,Ulrik Brandes;Daniel Fleischer;Jürgen Lerner
1320,Low-level components of analytic activity in information visualization,InfoVis,2005,C,10.1109/INFVIS.2005.1532136,http://dx.doi.org/10.1109/INFVIS.2005.1532136,Robert A. Amar;James R. Eagan;John T. Stasko
1321,Simple 3D glyphs for spatial multivariate data,InfoVis,2005,C,10.1109/INFVIS.2005.1532137,http://dx.doi.org/10.1109/INFVIS.2005.1532137,Camilla Forsell;Stefan Seipel;Mats Lind
1322,Revealing structure within clustered parallel coordinates displays,InfoVis,2005,C,10.1109/INFVIS.2005.1532138,http://dx.doi.org/10.1109/INFVIS.2005.1532138,Jimmy Johansson;Patric Ljung;Mikael Jern;Matthew D. Cooper
1323,Parallel sets: visual analysis of categorical data,InfoVis,2005,C,10.1109/INFVIS.2005.1532139,http://dx.doi.org/10.1109/INFVIS.2005.1532139,Fabian Bendix;Robert Kosara;Helwig Hauser
1324,Multivariate glyphs for multi-object clusters,InfoVis,2005,C,10.1109/INFVIS.2005.1532140,http://dx.doi.org/10.1109/INFVIS.2005.1532140,Eleanor Boyle Chlan;Penny Rheingans
1325,An interactive 3D integration of parallel coordinates and star glyphs,InfoVis,2005,C,10.1109/INFVIS.2005.1532141,http://dx.doi.org/10.1109/INFVIS.2005.1532141,Elena Fanea;M. Sheelagh T. Carpendale;Tobias Isenberg 0001
1326,Graph-theoretic scagnostics,InfoVis,2005,C,10.1109/INFVIS.2005.1532142,http://dx.doi.org/10.1109/INFVIS.2005.1532142,Leland Wilkinson;Anushka Anand;Robert L. Grossman
1327,Visualizing coordination in situ,InfoVis,2005,C,10.1109/INFVIS.2005.1532143,http://dx.doi.org/10.1109/INFVIS.2005.1532143,Chris Weaver
1328,Two-tone pseudo coloring: compact visualization for one-dimensional data,InfoVis,2005,C,10.1109/INFVIS.2005.1532144,http://dx.doi.org/10.1109/INFVIS.2005.1532144,Takafumi Saito;Hiroko Miyamura;Mitsuyoshi Yamamoto;Hiroki Saito;Yuka Hoshiya;Takumi Kaseda
1329,A note on space-filling visualizations and space-filling curves,InfoVis,2005,C,10.1109/INFVIS.2005.1532145,http://dx.doi.org/10.1109/INFVIS.2005.1532145,Martin Wattenberg
1330,An optimization-based approach to dynamic visual context management,InfoVis,2005,C,10.1109/INFVIS.2005.1532146,http://dx.doi.org/10.1109/INFVIS.2005.1532146,Zhen Wen;Michelle X. Zhou;Vikram Aggarwal
1331,Adapting the cognitive walkthrough method to assess the usability of a knowledge domain visualization,InfoVis,2005,C,10.1109/INFVIS.2005.1532147,http://dx.doi.org/10.1109/INFVIS.2005.1532147,Kenneth R. Allendoerfer;Serge Aluker;Gulshan Panjwani;Jason M. Proctor;David Sturtz;Mirjana Vukovic;Chaomei Chen
1332,Importance-driven visualization layouts for large time series data,InfoVis,2005,C,10.1109/INFVIS.2005.1532148,http://dx.doi.org/10.1109/INFVIS.2005.1532148,Ming C. Hao;Umeshwar Dayal;Daniel A. Keim;Tobias Schreck
1333,Temporal visualization of planning polygons for efficient partitioning of geo-spatial data,InfoVis,2005,C,10.1109/INFVIS.2005.1532149,http://dx.doi.org/10.1109/INFVIS.2005.1532149,Poonam Shanbhag;Penny Rheingans;Marie desJardins
1334,Flow map layout,InfoVis,2005,C,10.1109/INFVIS.2005.1532150,http://dx.doi.org/10.1109/INFVIS.2005.1532150,Doantam Phan;Ling Xiao;Ron B. Yeh;Pat Hanrahan;Terry Winograd
1335,Visualization of graphs with associated timeseries data,InfoVis,2005,C,10.1109/INFVIS.2005.1532151,http://dx.doi.org/10.1109/INFVIS.2005.1532151,Purvi Saraiya;Peter Lee 0005;Chris North
1336,Interactive Sankey diagrams,InfoVis,2005,C,10.1109/INFVIS.2005.1532152,http://dx.doi.org/10.1109/INFVIS.2005.1532152,Patrick Riehmann;Manfred Hanfler;Bernd Fröhlich 0001
1337,Turning information visualization innovations into commercial products: lessons to guide the next success,InfoVis,2005,M,10.1109/INFVIS.2005.1532153,http://dx.doi.org/10.1109/INFVIS.2005.1532153,Ben Shneiderman;Ramana Rao;Keith Andrews;Christopher Ahlberg;Dominique Brodbeck;Tony Jewitt;Jock D. Mackinlay
1338,2D asymmetric tensor analysis,Vis,2005,C,10.1109/VISUAL.2005.1532770,http://dx.doi.org/10.1109/VISUAL.2005.1532770,Xiaoqiang Zheng;Alex T. Pang
1339,Exploring 2D tensor fields using stress nets,Vis,2005,C,10.1109/VISUAL.2005.1532771,http://dx.doi.org/10.1109/VISUAL.2005.1532771,Andrew T. Wilson;Rebecca M. Brannon
1340,Illuminated lines revisited,Vis,2005,C,10.1109/VISUAL.2005.1532772,http://dx.doi.org/10.1109/VISUAL.2005.1532772,Ovidio Mallo;Ronald Peikert;Christian Sigg;Filip Sadlo
1341,HOT-lines: tracking lines in higher order tensor fields,Vis,2005,C,10.1109/VISUAL.2005.1532773,http://dx.doi.org/10.1109/VISUAL.2005.1532773,Mario Hlawitschka;Gerik Scheuermann
1342,Visualizing tensor fields in geomechanics,Vis,2005,C,10.1109/VISUAL.2005.1532774,http://dx.doi.org/10.1109/VISUAL.2005.1532774,Alisa Neeman;Boris Jeremic;Alex T. Pang
